User_Id,Created_at,Country_code,State,Latitude,Longitude,Tweet_text,Sentiment_compound,Overall_sentiment
1275490641397547008,2020-06-23 18:07:21,NG,Akwa Ibom,4.5130764,7.682723334359615,pkayy No Corona virus case in calabar Does it mean that the virus can t cross river,-0.296,Negative
1275490641926070272,2020-06-23 18:07:21,US,Texas,29.7589382,-95.3676974,Latino leaders demand Florida governor apologize for linking Hispanic farmworkers to COVID 19 rise Via nbcnews http,-0.0258,Negative
1275490642194583552,2020-06-23 18:07:21,GB,England,54.7023545,-3.2765753,There s nothing remotely scientific or cautious about England s easing of lockdown It s the height of recklessness,0.1531,Positive
1275490642274193408,2020-06-23 18:07:21,PT,Coimbra,40.0332629,-7.8896263,so bts did not only donate 1M to blm but they also donated 2M to yemen and saved 340 000 kids AND they donated another,0.5719,Positive
1275490643029012480,2020-06-23 18:07:21,CA,British Columbia,49.2621643,-122.7805425,Since the beginning of the COVID 19 pandemic minorities have disproportionately suffered from the virus s health effects,-0.4939,Negative
1275490642974650369,2020-06-23 18:07:21,FR,Bourgogne,47.3031661,5.0588802,HE SHOULD NOT EVEN BE LEADING A COMPANY LET ALONE A COUNTRY REMOVE HIM REMOVE HIM REMOVE HIM,-0.25,Negative
1275490643255742466,2020-06-23 18:07:21,CU,La Habana,23.0684134,-82.2896525,so bts did not only donate 1M to blm but they also donated 2M to yemen and saved 340 000 kids AND they donated another,0.5719,Positive
1275490643553349633,2020-06-23 18:07:21,US,Ohio,39.961319149999994,-82.9988243395248,and just got coronavirus tests live on Follow chow for more of w,0.0,Neutral
1275490643779956738,2020-06-23 18:07:21,US,Texas,32.701938999999996,-97.10562379033699,you should still be wearing your masks you should still be social distancing you should still be doing your best becaus,0.6369,Positive
1275490644048388100,2020-06-23 18:07:21,US,Tennessee,35.1172406,-89.9132695,so bts did not only donate 1M to blm but they also donated 2M to yemen and saved 340 000 kids AND they donated another,0.5719,Positive
1275490644434116613,2020-06-23 18:07:21,US,"Washington, D.C.",38.8949855,-77.0365708,BREAKING Weijia Jiang of CBS News just asked President Trump if he was kidding when he said he ordered COVID 19 testing,0.1027,Positive
1275490646753792000,2020-06-23 18:07:22,GB,England,51.5073219,-0.1276474,Coronavirus lockdown All you need to know about new measures lt Pleased to know restrictions are being lifted My qu,0.4404,Positive
1275490647194185737,2020-06-23 18:07:22,US,Florida,27.7567667,-81.4639835,Florida announced 3 289 new COVID 19 cases with total of 103 506 cases and deaths increased by 64 to 3 237 More than,0.2732,Positive
1275490647160557570,2020-06-23 18:07:22,TH,Phangnga,8.7032493,98.2536072,What DeSantis doesn t want you to know is that despite his reassurances Florida is beginning to hit hospital capacity As of,-0.1867,Negative
1275490647504453634,2020-06-23 18:07:22,IN,Gujarat,21.168215449999998,70.57593681984571,Can you still get like regular sick or is every thing corona,-0.2023,Negative
1275490648225984513,2020-06-23 18:07:22,US,New York,40.7127281,-74.0060152,Nigeria police rescue 300 workers who say they were locked in a rice factory and forced to work throughout lockdown,0.0772,Positive
1275490648234352640,2020-06-23 18:07:22,GB,England,52.4796992,-1.9026911,Hancock lifts Covid 19 restrictions in line with economy sorry science,-0.0772,Negative
1275490648515383300,2020-06-23 18:07:22,IE,Leinster,53.3497645,-6.2602732,I seem to have found myself at the About to watch a Richard Gere movie phase of the lockdown Do I need a mask,0.0,Neutral
1275490648938868736,2020-06-23 18:07:22,IN,Uttar Pradesh,26.8381,80.9346001,News Delhi records biggest single day spike of 3 947 fresh COVID 19 cases taking tally to over 66K death toll rises to 2 301 Au,-0.3818,Negative
1275490648955682816,2020-06-23 18:07:22,NG,Benue,7.016667,8.866667,so bts did not only donate 1M to blm but they also donated 2M to yemen and saved 340 000 kids AND they donated another,0.5719,Positive
1275490649278763014,2020-06-23 18:07:22,US,Michigan,42.7337712,-84.5553805,Are President Trump s poll numbers causing concern What lasting impact will COVID 19 have on how we live work an,0.0,Neutral
1275490651191349250,2020-06-23 18:07:23,TZ,Geita,-3.46800335,31.899214070574452,We can encourage people to be vigilant against Covid 19 but it helps no one to pretend that socializing isn t a nec,0.3612,Positive
1275490651329699843,2020-06-23 18:07:23,GB,England,54.9058512,-1.3828727,Just one hour to go until the third of our SunderlandStories Gaps Lockdown for Janet is filled with anxiety as she w,-0.1779,Negative
1275490652520951821,2020-06-23 18:07:23,ZA,Gauteng,-26.205,28.049722,VIDACov19 FIRST COVID 19 VACCINE TRIAL IN SOUTH AFRICA amp AFRICA BEGINS Wits University is hosting a virtual pres,0.0,Neutral
1275490652655140864,2020-06-23 18:07:23,NG,Rivers,4.7676576,7.0188527,Police people are on Bonny Waters collecting Bribe from people trying to enter port harcourt since Bonny lockdown,-0.2023,Negative
1275490652906758147,2020-06-23 18:07:23,US,Pennsylvania,40.0386107,-76.1076485,Can you still get like regular sick or is every thing corona,-0.2023,Negative
1275490652994760705,2020-06-23 18:07:23,US,California,39.362033,-123.752998,so bts did not only donate 1M to blm but they also donated 2M to yemen and saved 340 000 kids AND they donated another,0.5719,Positive
1275490653107924992,2020-06-23 18:07:23,US,California,34.0536909,-118.2427666,Arizona now has twelve times the corona rate as New York Twelve Times,0.0,Neutral
1275490653191811072,2020-06-23 18:07:23,US,California,34.0536909,-118.2427666,Phase 4 is literally the We re actually going to ignore COVID 19 from this point on phase,-0.3612,Negative
1275490653284122624,2020-06-23 18:07:23,US,Texas,29.7589382,-95.3676974,wow houston my city has the largest medical center in the world and our Texas CHILDREN S HOSPITAL is starting to admit adu,0.6808,Positive
1275490652629938176,2020-06-23 18:07:23,GB,England,52.2034823,0.1235817,Gearty I don t know if it properly sunk in last time but these are the current loc,0.0,Neutral
1275490653649211397,2020-06-23 18:07:23,JM,Saint Catherine,18.1152958,-77.1598454610168,The reason why America isn t recovering from COVID 19 as quickly as other countries is because we are a country that values,0.4019,Positive
1275490653645025282,2020-06-23 18:07:23,US,"Washington, D.C.",38.8949855,-77.0365708,The reason why America isn t recovering from COVID 19 as quickly as other countries is because we are a country that values,0.4019,Positive
1275490654622298114,2020-06-23 18:07:24,GB,England,50.6710482,-1.3327111133199459,97 deaths that s the number it took for Italy to ENTER lockdown 280 deaths today that s the number Boris thinks it s,0.1531,Positive
1275490655012151296,2020-06-23 18:07:24,IN,Maharashtra,19.0624996,72.9288123,shameful delhi police fines a corona warrior,-0.4939,Negative
1275490655247179776,2020-06-23 18:07:24,GB,England,54.7023545,-3.2765753,The majority of scientists advocating continued lockdown are paid by the public sector or universities They have no skin,-0.296,Negative
1275490655507288072,2020-06-23 18:07:24,GB,England,51.5073219,-0.1276474,Remember South Korea never locked down They suppressed the outbreak with mass testing tracing amp isolation If public hea,-0.4019,Negative
1275490655863595008,2020-06-23 18:07:24,US,California,34.0536909,-118.2427666,Black Lives Matter COVID 19 still exists Arrest the cops who murdered Breonna Taylor Defund the police Fund communit,-0.7717,Negative
1275490658200031234,2020-06-23 18:07:25,US,Texas,29.7589382,-95.3676974,wow houston my city has the largest medical center in the world and our Texas CHILDREN S HOSPITAL is starting to admit adu,0.6808,Positive
1275490658585903107,2020-06-23 18:07:25,GB,England,52.7723859,-1.2077985,Boris Johnson told Parliament today he is satisfied his 5 key tests for easing lockdown restrictions one of which is,0.5859,Positive
1275490658808205313,2020-06-23 18:07:25,PK,Islamabad,33.6938118,73.0651511,If 10 out of 29 cricketers are asymptomatic corona positive 71 million out of total population of 207 million should be,0.5574,Positive
1275490658795630597,2020-06-23 18:07:25,PL,Masovian Voivodeship,52.2319581,21.0067249,PAHO media briefing on COVID 19 in the Americas June 24 from 2 pm to 3 pm EST Washington DC Time ZOOM Regi,0.0,Neutral
1275490658887831552,2020-06-23 18:07:25,US,New York,40.7127281,-74.0060152,Great to see the Federal CARES Act providing funding for districts to implement COVID 19 essential services like Ki,0.8842,Positive
1275490658267119616,2020-06-23 18:07:25,US,New York,43.158679,-76.33271,Congrats to our boys bowlers on receiving NYS recognition medals for their accomplishment prior to the Covid 19 pan,0.5267,Positive
1275490659294740480,2020-06-23 18:07:25,US,Illinois,41.8755616,-87.6244212,Phase 4 is literally the We re actually going to ignore COVID 19 from this point on phase,-0.3612,Negative
1275490659470921729,2020-06-23 18:07:25,PH,,14.4312709,121.0029771,Employers are entering a new world as they bring employees back to work in the midst of the Covid 19 pandemic Less,0.0,Neutral
1275490659940462592,2020-06-23 18:07:25,CA,British Columbia,49.2067726,-122.9108818,Teahouse,0.0,Neutral
1275490659990896643,2020-06-23 18:07:25,GB,Scotland,55.8609825,-4.2488787,Have I been a good Iranian slut tonight My first English cock since lockdown,-0.3612,Negative
1275490660246630401,2020-06-23 18:07:25,IN,Maharashtra,18.9387711,72.8353355,Ayush Ministry tells Ramdev to stop advertising its corona cure citing the Drugs amp Magic Remedies Objectionable Advertisemen,-0.296,Negative
1275490660846653441,2020-06-23 18:07:25,GB,Scotland,56.7861112,-4.1140518,candleforcare for all those working in health and social care and for the ones we have lost to COVID 19,0.2263,Positive
1275490661383450624,2020-06-23 18:07:25,CA,Northwest Territories,61.0666922,-107.9917071,We re shipping to our store It s only been 7 business days since you placed the order amp amidst COVID,0.0,Neutral
1275490661865791488,2020-06-23 18:07:25,US,Illinois,40.0796606,-89.4337288,Phase 4 is literally the We re actually going to ignore COVID 19 from this point on phase,-0.3612,Negative
1275490662196994049,2020-06-23 18:07:25,PS,,31.7190928,35.2022886,so bts did not only donate 1M to blm but they also donated 2M to yemen and saved 340 000 kids AND they donated another,0.5719,Positive
1275490662411051009,2020-06-23 18:07:26,GB,England,52.6952242,-2.4520711,Let s normalise wearing facemasks post lockdown am sick of getting colds from other cunting ppl,-0.5106,Negative
1275490662419501056,2020-06-23 18:07:26,US,Kansas,39.7837304,-100.4458825,Valid point,0.0,Neutral
1275493320932970496,2020-06-23 18:17:59,US,Texas,30.2711286,-97.7436995,Boy if only he were in a position to do something about it,0.0,Neutral
1275493320978882560,2020-06-23 18:17:59,US,Nevada,36.1150858,-115.1734142,1st LEVEL OF STUPID Thinking if you have less tests you ll have less cases 2nd LEVEL OF STUPID Asking to slow down tes,-0.8506,Negative
1275493321205481473,2020-06-23 18:17:59,US,Tennessee,35.0457219,-85.3094883,it s not corona i just smoke a lot of weed ancient proverb,0.0,Neutral
1275493321364738048,2020-06-23 18:17:59,US,California,34.0536909,-118.2427666,Asked whether he was kidding when he claimed at his Tulsa rally that he d instructed officials to slow down COVID 19 test,0.1027,Positive
1275493321335586817,2020-06-23 18:17:59,US,New Jersey,40.0757384,-74.4041622,This is an incredibly misleading headline COVID 19 has an incubation period of 2 14 days Attributing a spike to Trum,-0.4576,Negative
1275493321390141446,2020-06-23 18:17:59,TD,Guera,11.5024338,17.7578122,This is what government has accomplished since the hard lockdown COVID19,0.3612,Positive
1275493319519490054,2020-06-23 18:17:59,GB,Scotland,55.9454588,-3.2088325,Anyone else up for ruining the holidays of selfish pricks traveling up from the country next door at least until l,-0.1027,Negative
1275493321574670336,2020-06-23 18:18:00,RO,Bihor,46.9599823,22.0541733,Now which turn we re going to take,0.0,Neutral
1275493321947963394,2020-06-23 18:18:00,GB,Scotland,56.64388005,-2.715231948951484,FRM MENTEE Closed deal 2day as planned 90 sellers financed note at 3 interest over 40 months basically paying her,0.4588,Positive
1275493322266730496,2020-06-23 18:18:00,BR,Acre,-10.7465318,-67.4811206,BRAND NEW bareback gayporn scenes are released TWICE a week on despite the lockdown,0.0,Neutral
1275493322371588097,2020-06-23 18:18:00,KE,Nairobi Area,-1.2832533,36.8172449,That Don t Leave Me challenge is the most annoying thing to come out of lockdown,-0.4391,Negative
1275493322426142721,2020-06-23 18:18:00,US,Florida,29.2108147,-81.0228331,The reason why America isn t recovering from COVID 19 as quickly as other countries is because we are a country that values,0.4019,Positive
1275493322467966985,2020-06-23 18:18:00,US,Florida,28.4112564,-81.58769492301295,so bts did not only donate 1M to blm but they also donated 2M to yemen and saved 340 000 kids AND they donated another,0.5719,Positive
1275493322484789248,2020-06-23 18:18:00,PH,Mimaropa,12.7503486,122.7312101,NEWS DOH cites PHL s improved response vs CoVID 19 via,0.4767,Positive
1275493322392571904,2020-06-23 18:18:00,GB,England,52.4286358,-1.6997231,Now may be the time to give your customers a percentage off or an incentive to make them want to shop with you it,0.4215,Positive
1275493323013152770,2020-06-23 18:18:00,GB,England,51.507865,-0.1245597,Boyy you just got on twitter and now you famous,0.0,Neutral
1275493323168534531,2020-06-23 18:18:00,US,Pennsylvania,39.9527237,-75.1635262,Again 120 000 Americans are dead from COVID 19 and the president ordered testing to be slowed down because big numbers,-0.6486,Negative
1275493324149972992,2020-06-23 18:18:00,US,Virginia,38.9342888,-77.1776327,and the CDC US health officials should have known lockdown was absurd they had the data and this was OBVIOUS by jan an,0.0,Neutral
1275493324363792386,2020-06-23 18:18:00,US,Kansas,39.7837304,-100.4458825,Black Lives Matter COVID 19 still exists Arrest the cops who murdered Breonna Taylor Defund the police Fund communit,-0.7717,Negative
1275493324464455681,2020-06-23 18:18:00,GB,Scotland,56.7861112,-4.1140518,Also the problem with asking the UK public such questions is that yes their answers have political ramifications but f,0.0,Neutral
1275493324569276416,2020-06-23 18:18:00,IN,Telangana,17.5022292,78.5088584,sir any rebates for issued quaterly electricity Bill s for domestic users kindly give relief in,0.743,Positive
1275493324640653314,2020-06-23 18:18:00,MX,Mexico,19.6618079,-99.0055927,I m joining the GlobalGoalUnite for Our Future concert on June 27th to combat the disproportionate impact COVID 19 has o,-0.34,Negative
1275493325194362881,2020-06-23 18:18:00,IE,Leinster,53.90628485,-6.532050201271116,Tonight s our Starbiz Night Join us from 8pm We ll be giving a couple of updates on what we ve been getting up to durin,0.5574,Positive
1275493325555093505,2020-06-23 18:18:00,GB,England,54.7023545,-3.2765753,The reason why America isn t recovering from COVID 19 as quickly as other countries is because we are a country that values,0.4019,Positive
1275493325773078528,2020-06-23 18:18:01,GB,England,51.4538022,-2.5972985,The underlying wealth condition that saw the great and the good get,0.8807,Positive
1275493316151275520,2020-06-23 18:17:58,CA,Alberta,55.001251,-115.002136,This article is pure Liberal spin Trudeau shut down Parliament won t fix his programs won t fund the AG s office so Y,0.8126,Positive
1275493326544748546,2020-06-23 18:18:01,ES,Aragon,41.634092,-0.9854085,One more time for the CEOs in the back Requiring Covid 19 face masks at your stores and businesses isn t a political statem,0.0,Neutral
1275493326721101824,2020-06-23 18:18:01,US,Pennsylvania,40.9699889,-77.7278831,RobRossi One,0.0,Neutral
1275493326804987904,2020-06-23 18:18:01,US,North Carolina,35.6729639,-79.0392919,Again 120 000 Americans are dead from COVID 19 and the president ordered testing to be slowed down because big numbers,-0.6486,Negative
1275493326817501184,2020-06-23 18:18:01,NG,Lagos,6.6048591000000005,3.3532040740949824,come and see and family o,0.0,Neutral
1275493326892998664,2020-06-23 18:18:01,US,Ohio,41.025059,-80.760912,If one person tests positive for COVID 19 and while trying to get a negative tests positive 8 more times That s 9,0.5423,Positive
1275493327048183810,2020-06-23 18:18:01,EG,Asyut,27.1816349,30.99956923133674,Corona reacted angry,-0.5106,Negative
1275493327048183818,2020-06-23 18:18:01,US,North Carolina,35.2272,-80.843083,Charlotte Mayor Vi Lyles called on North Carolina Governor Roy Cooper to make face masks mandatory as COVID 19 con,0.0772,Positive
1275493327555747842,2020-06-23 18:18:01,US,Nevada,36.1672559,-115.1485163,Have you learned any important lessons during your time in lockdown Has the COVID 19 crisis made you rethink the busi,-0.5106,Negative
1275493328109199360,2020-06-23 18:18:01,IN,Karnataka,12.9791198,77.5912997,How can this be allowed Shouldn t some action be taken for misleading people,-0.4019,Negative
1275493328331649027,2020-06-23 18:18:01,GB,England,51.5073219,-0.1276474,At this RES event Prof Roger Farmer of will explain why the UK Treasury should invest in the,0.2023,Positive
1275493324460363778,2020-06-23 18:18:00,US,New York,40.7127281,-74.0060152,The NBA is beginning COVID 19 testing and apparently expectations are for a significant number of positive test r,0.6908,Positive
1275493327790620673,2020-06-23 18:18:01,IN,Maharashtra,18.9387711,72.8353355,Papa is that the moon playing hide and seek my daughter asking sunset nofilter lockdown lockdownphotography,0.0258,Positive
1275493328851787777,2020-06-23 18:18:01,NG,Enugu,6.4267193,7.5375722,If you know anybody that is still checking NCDC COVID 19 daily update just marry that person because he or she wil,0.0,Neutral
1275493311365574656,2020-06-23 18:17:57,IN,Maharashtra,18.9387711,72.8353355,1 Disgraceful that 1000s of year old Ayurveda is sought to legitimise it s cures through century old phoney scientific,0.0,Neutral
1275493329392807938,2020-06-23 18:18:01,US,Louisiana,29.9499323,-90.0701156,Your friendly reminder that COVID 19 continues to take the lives of people who are incarcerated Social distancing is not,0.4939,Positive
1275493329459789824,2020-06-23 18:18:01,AU,New South Wales,-33.8548157,151.2164539,Again 120 000 Americans are dead from COVID 19 and the president ordered testing to be slowed down because big numbers,-0.6486,Negative
1275493329556439042,2020-06-23 18:18:01,GB,England,50.415562300000005,-3.5860102709541377,1st restaurant bar beer since lockdown started Thank you It s great to be back,0.765,Positive
1275493329900199937,2020-06-23 18:18:02,IN,Telangana,18.0056901,79.5715088,The efficacy of Patanjali s medicine on Covid cure has not been corroborated by any independent medical body as of yet http,0.0,Neutral
1275493330420285441,2020-06-23 18:18:02,BD,Dhaka,23.7593572,90.3788136,COVID 19 Broke the Economy What If We Don t Fix It via on,-0.4215,Negative
1275493330592268288,2020-06-23 18:18:02,US,California,33.8246269,-116.540303,They were closed to suppress the Black Vote The excuse was Covid 19 get a clue I know your from K,0.0772,Positive
1275493330281996289,2020-06-23 18:18:02,GB,England,51.5073219,-0.1276474,What is so shocking about Matt Hancocks reply is that it s supposed to be one of the Governments five key tests for ea,-0.541,Negative
1275493331292819457,2020-06-23 18:18:02,US,Florida,25.7742658,-80.1936589,Phase 4 is literally the We re actually going to ignore COVID 19 from this point on phase,-0.3612,Negative
1275493331615678464,2020-06-23 18:18:02,US,California,34.1446188,-119.17082929313055,Safer outside From the same people that sent police out in riot gear to stop protesters wanting the lockdown to end,-0.5994,Negative
1275493331699732480,2020-06-23 18:18:02,US,Texas,32.657368000000005,-97.02846624175038,Boy if only he were in a position to do something about it,0.0,Neutral
1275493332135759872,2020-06-23 18:18:02,US,Kansas,39.7837304,-100.4458825,Mission COVID a Pulitzer Center supported project produced by the team at explores how COVID 19 is affecting Mi,0.3182,Positive
1275493332135940103,2020-06-23 18:18:02,US,Nevada,36.1672559,-115.1485163,Have you learned any important lessons during your time in lockdown Has the COVID 19 crisis made you rethink the busi,-0.5106,Negative
1275493332408586241,2020-06-23 18:18:02,GB,England,54.7023545,-3.2765753,Grigg Keir Starmer not opposing the Tories on ending lockdown or extending the Brexit negotiation period has given the Tories a,0.0,Neutral
1275493332588912642,2020-06-23 18:18:02,ZA,Gauteng,-26.205,28.049722,48 100k corona cases in SA which 54k recovered Under 2000 deaths those who died 99 had aids tb diabetes hbp or old age,-0.5574,Negative
1275493333045899269,2020-06-23 18:18:02,CA,Alberta,50.2017337,-110.5150213,States go into phase 4 COVID 19 spreading from person to person,0.0,Neutral
1275493333171867648,2020-06-23 18:18:02,ID,East Kalimantan,-1.78994025,116.05544631893306,The reason why America isn t recovering from COVID 19 as quickly as other countries is because we are a country that values,0.4019,Positive
1275493333863993344,2020-06-23 18:18:02,US,Virginia,37.1232245,-78.4927721,Phase 4 is literally the We re actually going to ignore COVID 19 from this point on phase,-0.3612,Negative
1275493333821988871,2020-06-23 18:18:02,US,New Jersey,39.88771115,-75.19078391488154,Phase 4 is literally the We re actually going to ignore COVID 19 from this point on phase,-0.3612,Negative
1275493333914324994,2020-06-23 18:18:02,US,Kansas,39.7837304,-100.4458825,They want to keep the FEAR going on this virus The people that are still sleeping are falling into the trap We need t,-0.7603,Negative
1275493334056939525,2020-06-23 18:18:03,GB,England,52.6361398,-1.1330789,Harry so chuffed to receive his first ever letter excluding letters from Santa especially for him From my Chief Execut,0.0,Neutral
1275493334044291081,2020-06-23 18:18:03,PK,Islamabad,33.6938118,73.0651511,323 COVID 19 patients in Pakistan have died in self isolation at homes pakistan,-0.743,Negative
1275493334392483841,2020-06-23 18:18:03,GB,England,51.5073219,-0.1276474,The UK lockdown was far too late and 5 days later my daughter was dead this James O Brien caller left listeners in tears after,-0.7351,Negative
1275493334543486979,2020-06-23 18:18:03,US,Texas,32.89651945,-97.0465220537124,Dear amp If you are going to lie to the American people about what actually said you sh,0.3818,Positive
1275493334673432576,2020-06-23 18:18:03,US,Texas,31.056998,-96.183456,Covid 19 Deaths Announced Today UK 171 Scotland 4 Wales 5 NI 1 England 161 Boris Johnson Open the pubs and,0.0,Neutral
1275493334958694401,2020-06-23 18:18:03,UG,Central Region,0.3177137,32.5813539,These are statistics its not a story or hearsay We should not drop our Guard The threat is still real,-0.379,Negative
1275493335239503872,2020-06-23 18:18:03,CA,Alberta,53.5408764,-113.5045386,sharkeez in Huntington had to close again bc employees came out Covid 19 positive,0.5574,Positive
1275493335743029249,2020-06-23 18:18:03,NG,Lagos,6.4550575,3.3941795,Law makers and law breakers,0.0,Neutral
1275493309633359872,2020-06-23 18:17:57,US,Pennsylvania,41.62669495,-75.7803467012655,Phase 4 is literally the We re actually going to ignore COVID 19 from this point on phase,-0.3612,Negative
1275493336212819970,2020-06-23 18:18:03,US,Iowa,41.5910641,-93.6037149,Again it was not a joke It was a confession This virus has killed more than 120 000 Americans and cost tens of milli,-0.7497,Negative
1275493336468553731,2020-06-23 18:18:03,CA,Northwest Territories,61.0666922,-107.9917071,Ontario reports 216 new COVID 19 cases 1st death in patient under 20,-0.5994,Negative
1275493336468594689,2020-06-23 18:18:03,GB,England,53.5782863,-2.4300367,Remember South Korea never locked down They suppressed the outbreak with mass testing tracing amp isolation If public hea,-0.4019,Negative
1275493337160548352,2020-06-23 18:18:03,US,California,36.7014631,-118.7559974,Phase 4 is literally the We re actually going to ignore COVID 19 from this point on phase,-0.3612,Negative
1275493337030627334,2020-06-23 18:18:03,US,Indiana,41.6833813,-86.2500066,The government s top infectious disease expert says he is cautiously optimistic that there will be a COVID 19 vacci,0.4767,Positive
1275493337190014977,2020-06-23 18:18:03,NO,Sor-Trondelag,63.4305658,10.3951929,so bts did not only donate 1M to blm but they also donated 2M to yemen and saved 340 000 kids AND they donated another,0.5719,Positive
1275493337328476165,2020-06-23 18:18:03,GB,England,50.8617456,-1.2717234,say the government should have offered more generous financial support during the Covid 19 crisis Alre,0.352,Positive
1275493337928216577,2020-06-23 18:18:03,US,"Washington, D.C.",38.8949855,-77.0365708,Intelligence s Chief Emerging Markets Fixed Income Strategist gives his presentation on how COVID 19 ha,0.6705,Positive
1275493338280529924,2020-06-23 18:18:04,US,Michigan,42.8694731,-85.6447492,Every single tweet I see like this further convinces me Covid 19 was intentional Prove me wrong,0.0258,Positive
1275493338540421121,2020-06-23 18:18:04,ID,East Java,-7.22787145,111.81462004686449,BREAKING French scientists have discovered a new virus in a hospital just outside of Paris using the same technique used to,0.0,Neutral
1275493338657902592,2020-06-23 18:18:04,NL,North Holland,52.505004,4.6538581,so bts did not only donate 1M to blm but they also donated 2M to yemen and saved 340 000 kids AND they donated another,0.5719,Positive
1275493338750337030,2020-06-23 18:18:04,ZA,Northern Cape,-28.8166236,24.991639,mathebula If wits finds the cure you will not hear the end of it from wits students myself included,0.0,Neutral
1275493339270385664,2020-06-23 18:18:04,US,Georgia,33.9597677,-83.376398,It s pretty simple If we want to save people s jobs and save people s lives we need more testing and we need it faster T,0.872,Positive
1275493339660419072,2020-06-23 18:18:04,US,Texas,31.8160381,-99.5120986,NEW Asked whether he was kidding when he claimed at his Tulsa rally he had instructed officials to slow down COVID 19 testing Pr,0.1027,Positive
1275493339610185729,2020-06-23 18:18:04,GB,England,54.7023545,-3.2765753,Torn ACL twitter has been silent since this dropped,-0.25,Negative
1275493339996082179,2020-06-23 18:18:04,US,Kansas,39.7837304,-100.4458825,How many needless Covid 19 deaths were caused by delays in responding Most of them Had American leaders TRUMP taken,0.0,Neutral
1275493339954020352,2020-06-23 18:18:04,US,Texas,29.7589382,-95.3676974,The rise in new COVID 19 cases in Texas has gotten so taxing that a children s hospital in Houston is now admitting adult patients,0.0,Neutral
1275493340339998720,2020-06-23 18:18:04,US,Illinois,41.8755616,-87.6244212,Too bad the city don t control the courts,-0.5423,Negative
1275493340906000384,2020-06-23 18:18:04,IN,Uttar Pradesh,27.1303344,80.859666,SuratCity SuratCity People appreciated the,0.5106,Positive
1275493340889350147,2020-06-23 18:18:04,GB,England,53.9590555,-1.0815361,GPs who trained at HYMS might be able to help Please can you retweet,0.6124,Positive
1275493342416039936,2020-06-23 18:18:05,US,California,36.7014631,-118.7559974,The reason why America isn t recovering from COVID 19 as quickly as other countries is because we are a country that values,0.4019,Positive
1275493342302867459,2020-06-23 18:18:04,NA,Khomas,-22.5743922,17.0790688,JUST IN Dr Kalumbi Shangula this evening announced five new COVID 19 positive cases This brings the total confirm,0.5574,Positive
1275493342789242880,2020-06-23 18:18:05,US,Washington,47.6579425,-117.4212265,53 more Spokane County residents tested positive for COVID 19 in the last 24 hours marking the second highest single day ri,0.5574,Positive
1275493342051254273,2020-06-23 18:18:04,GB,England,51.5073219,-0.1276474,Highlights of lockdown are learning guitar and discovering vegan magnums You,0.0,Neutral
1275493342906851329,2020-06-23 18:18:05,US,Texas,30.2711286,-97.7436995,A little wake up call for all of you not wearing masks My cousin checked into the hospital Tuesday morning for body a,0.0,Neutral
